_time,Unit-Name,new-email,message,Agent,Location
2016-11-18T06:25:38.460-0500,Academic_Unit1,User4200@virginia.edu,Email Sent,,
2016-11-18T06:25:38.431-0500,Academic_Unit1,User796@virginia.edu,Email Sent,,
2016-11-18T06:25:38.416-0500,Academic_Unit1,User4567@virginia.edu,Email Sent,,
2016-11-18T06:25:38.388-0500,Academic_Unit1,User5580@virginia.edu,Email Sent,,
2016-11-18T06:25:38.366-0500,Academic_Unit1,User7482@virginia.edu,Email Sent,,
2016-11-18T06:25:38.352-0500,Academic_Unit1,User7296@virginia.edu,Email Sent,,
2016-11-18T06:25:38.339-0500,Academic_Unit1,User653@virginia.edu,Email Sent,,
2016-11-18T06:25:38.311-0500,Academic_Unit1,User649@virginia.edu,Email Sent,,
2016-11-18T06:25:38.298-0500,Academic_Unit1,User4345@virginia.edu,Email Sent,,
2016-11-18T06:25:38.272-0500,Academic_Unit1,User2452@virginia.edu,Email Sent,,
2016-11-18T06:25:38.258-0500,Academic_Unit1,User3058@virginia.edu,Email Sent,,
2016-11-18T06:25:38.244-0500,Academic_Unit1,User7330@virginia.edu,Email Sent,,
2016-11-18T06:25:38.229-0500,Academic_Unit1,User8299@virginia.edu,Email Sent,,
2016-11-18T06:25:38.200-0500,Academic_Unit1,User2421@virginia.edu,Email Sent,,
2016-11-18T06:25:38.187-0500,Academic_Unit1,User4349@virginia.edu,Email Sent,,
2016-11-18T06:25:38.155-0500,Academic_Unit1,User8107@virginia.edu,Email Sent,,
2016-11-18T06:25:38.140-0500,Academic_Unit1,User131@virginia.edu,Email Sent,,
2016-11-18T06:25:38.117-0500,Academic_Unit1,User7242@virginia.edu,Email Sent,,
2016-11-18T06:25:38.110-0500,Academic_Unit1,User1244@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50",Off Grounds
2016-11-18T06:25:38.038-0500,Academic_Unit1,User5644@virginia.edu,Email Sent,,
2016-11-18T06:25:37.956-0500,Academic_Unit1,User2568@virginia.edu,Email Sent,,
2016-11-18T06:25:37.931-0500,Academic_Unit1,User3545@virginia.edu,Email Sent,,
2016-11-18T06:25:37.919-0500,Academic_Unit1,User7367@virginia.edu,Email Sent,,
2016-11-18T06:25:37.907-0500,Academic_Unit1,User7209@virginia.edu,Email Sent,,
2016-11-18T06:25:37.891-0500,Academic_Unit1,User8091@virginia.edu,Email Sent,,
2016-11-18T06:25:37.861-0500,Academic_Unit1,User2933@virginia.edu,Email Sent,,
2016-11-18T06:25:37.847-0500,Academic_Unit1,User2025@virginia.edu,Email Sent,,
2016-11-18T06:25:37.816-0500,Academic_Unit1,User165@virginia.edu,Email Sent,,
2016-11-18T06:25:37.804-0500,Academic_Unit1,User2478@virginia.edu,Email Sent,,
2016-11-18T06:25:37.791-0500,Academic_Unit1,User602@virginia.edu,Email Sent,,
2016-11-18T06:25:37.771-0500,Academic_Unit1,User6121@virginia.edu,Email Sent,,
2016-11-18T06:25:37.740-0500,Academic_Unit1,User6824@virginia.edu,Email Sent,,
2016-11-18T06:25:37.713-0500,Academic_Unit1,User5500@virginia.edu,Email Sent,,
2016-11-18T06:25:37.696-0500,Academic_Unit1,User4806@virginia.edu,Email Sent,,
2016-11-18T06:25:37.684-0500,Academic_Unit1,User7731@virginia.edu,Email Sent,,
2016-11-18T06:25:37.667-0500,Academic_Unit1,User3688@virginia.edu,Email Sent,,
2016-11-18T06:25:37.654-0500,Academic_Unit1,User1738@virginia.edu,Email Sent,,
2016-11-18T06:25:37.621-0500,Academic_Unit1,User3642@virginia.edu,Email Sent,,
2016-11-18T06:25:37.592-0500,Academic_Unit1,User2825@virginia.edu,Email Sent,,
2016-11-18T06:25:37.578-0500,Academic_Unit1,User6834@virginia.edu,Email Sent,,
2016-11-18T06:25:37.556-0500,Academic_Unit1,User4164@virginia.edu,Email Sent,,
2016-11-18T06:25:37.541-0500,Academic_Unit1,User2195@virginia.edu,Email Sent,,
2016-11-18T06:25:37.508-0500,Academic_Unit1,User7147@virginia.edu,Email Sent,,
2016-11-18T06:25:37.483-0500,Academic_Unit1,User3409@virginia.edu,Email Sent,,
2016-11-18T06:25:37.466-0500,Academic_Unit1,User4474@virginia.edu,Email Sent,,
2016-11-18T06:25:37.449-0500,Academic_Unit1,User7235@virginia.edu,Email Sent,,
2016-11-18T06:25:37.433-0500,Academic_Unit1,User1354@virginia.edu,Email Sent,,
2016-11-18T06:25:37.403-0500,Academic_Unit1,User8509@virginia.edu,Email Sent,,
2016-11-18T06:25:37.375-0500,Academic_Unit1,User8355@virginia.edu,Email Sent,,
2016-11-18T06:25:37.363-0500,Academic_Unit1,User6949@virginia.edu,Email Sent,,
2016-11-18T06:25:37.350-0500,Academic_Unit1,User6492@virginia.edu,Email Sent,,
2016-11-18T06:25:37.330-0500,Academic_Unit1,User583@virginia.edu,Email Sent,,
2016-11-18T06:25:37.314-0500,Academic_Unit1,User6336@virginia.edu,Email Sent,,
2016-11-18T06:25:37.284-0500,Academic_Unit1,User2687@virginia.edu,Email Sent,,
2016-11-18T06:25:37.259-0500,Academic_Unit1,User888@virginia.edu,Email Sent,,
2016-11-18T06:25:37.247-0500,Academic_Unit1,User6675@virginia.edu,Email Sent,,
2016-11-18T06:25:37.235-0500,Academic_Unit1,User161@virginia.edu,Email Sent,,
2016-11-18T06:25:37.221-0500,Academic_Unit1,User918@virginia.edu,Email Sent,,
2016-11-18T06:25:37.207-0500,Academic_Unit1,User1784@virginia.edu,Email Sent,,
2016-11-18T06:25:37.175-0500,Academic_Unit1,User6229@virginia.edu,Email Sent,,
2016-11-18T06:25:37.144-0500,Academic_Unit1,User705@virginia.edu,Email Sent,,
2016-11-18T06:25:37.131-0500,Academic_Unit1,User3635@virginia.edu,Email Sent,,
2016-11-18T06:25:37.111-0500,Academic_Unit1,User5357@virginia.edu,Email Sent,,
2016-11-18T06:25:37.099-0500,Academic_Unit1,User4722@virginia.edu,Email Sent,,
2016-11-18T06:25:37.083-0500,Academic_Unit1,User3542@virginia.edu,Email Sent,,
2016-11-18T06:25:37.041-0500,Academic_Unit1,User8302@virginia.edu,Email Sent,,
2016-11-18T06:25:37.027-0500,Academic_Unit1,User4198@virginia.edu,Email Sent,,
2016-11-18T06:25:37.015-0500,Academic_Unit1,User3544@virginia.edu,Email Sent,,
2016-11-18T06:25:37.001-0500,Academic_Unit1,User1794@virginia.edu,Email Sent,,
2016-11-18T06:25:36.987-0500,Academic_Unit1,User1254@virginia.edu,Email Sent,,
2016-11-18T06:25:36.975-0500,Academic_Unit1,User4428@virginia.edu,Email Sent,,
2016-11-18T06:25:36.947-0500,Academic_Unit1,User3891@virginia.edu,Email Sent,,
2016-11-18T06:25:36.912-0500,Academic_Unit1,User8314@virginia.edu,Email Sent,,
2016-11-18T06:25:36.899-0500,Academic_Unit1,User6779@virginia.edu,Email Sent,,
2016-11-18T06:25:36.884-0500,Academic_Unit1,User3478@virginia.edu,Email Sent,,
2016-11-18T06:25:36.868-0500,Academic_Unit1,User1127@virginia.edu,Email Sent,,
2016-11-18T06:25:36.855-0500,Academic_Unit1,User1078@virginia.edu,Email Sent,,
2016-11-18T06:25:36.812-0500,Academic_Unit1,User4581@virginia.edu,Email Sent,,
2016-11-18T06:25:36.800-0500,Academic_Unit1,User8297@virginia.edu,Email Sent,,
2016-11-18T06:25:36.784-0500,Academic_Unit1,User6341@virginia.edu,Email Sent,,
2016-11-18T06:25:36.768-0500,Academic_Unit1,User1377@virginia.edu,Email Sent,,
2016-11-18T06:25:36.752-0500,Academic_Unit1,User6730@virginia.edu,Email Sent,,
2016-11-18T06:25:36.740-0500,Academic_Unit1,User240@virginia.edu,Email Sent,,
2016-11-18T06:25:36.695-0500,Academic_Unit1,User3150@virginia.edu,Email Sent,,
2016-11-18T06:25:36.680-0500,Academic_Unit1,User1474@virginia.edu,Email Sent,,
2016-11-18T06:25:36.668-0500,Academic_Unit1,User6115@virginia.edu,Email Sent,,
2016-11-18T06:25:36.656-0500,Academic_Unit1,User2145@virginia.edu,Email Sent,,
2016-11-18T06:25:36.640-0500,Academic_Unit1,User1385@virginia.edu,Email Sent,,
2016-11-18T06:25:36.625-0500,Academic_Unit1,User1548@virginia.edu,Email Sent,,
2016-11-18T06:25:36.587-0500,Academic_Unit1,User8370@virginia.edu,Email Sent,,
2016-11-18T06:25:36.572-0500,Academic_Unit1,User8236@virginia.edu,Email Sent,,
2016-11-18T06:25:36.560-0500,Academic_Unit1,User99@virginia.edu,Email Sent,,
2016-11-18T06:25:36.547-0500,Academic_Unit1,User3832@virginia.edu,Email Sent,,
2016-11-18T06:25:36.531-0500,Academic_Unit1,User5816@virginia.edu,Email Sent,,
2016-11-18T06:25:36.510-0500,Academic_Unit1,User7950@virginia.edu,Email Sent,,
2016-11-18T06:25:36.471-0500,Academic_Unit1,User7340@virginia.edu,Email Sent,,
2016-11-18T06:25:36.459-0500,Academic_Unit1,User2229@virginia.edu,Email Sent,,
2016-11-18T06:25:36.444-0500,Academic_Unit1,User2840@virginia.edu,Email Sent,,
2016-11-18T06:25:36.429-0500,Academic_Unit1,User5277@virginia.edu,Email Sent,,
2016-11-18T06:25:36.415-0500,Academic_Unit1,User22@virginia.edu,Email Sent,,
2016-11-18T06:25:36.398-0500,Academic_Unit1,User856@virginia.edu,Email Sent,,
2016-11-18T06:25:36.360-0500,Academic_Unit1,User5449@virginia.edu,Email Sent,,
2016-11-18T06:25:36.347-0500,Academic_Unit1,User7779@virginia.edu,Email Sent,,
2016-11-18T06:25:36.334-0500,Academic_Unit1,User4212@virginia.edu,Email Sent,,
2016-11-18T06:25:36.311-0500,Academic_Unit1,User2807@virginia.edu,Email Sent,,
2016-11-18T06:25:36.298-0500,Academic_Unit1,User3923@virginia.edu,Email Sent,,
2016-11-18T06:25:36.283-0500,Academic_Unit1,User5628@virginia.edu,Email Sent,,
2016-11-18T06:25:36.248-0500,Academic_Unit1,User8902@virginia.edu,Email Sent,,
2016-11-18T06:25:36.234-0500,Academic_Unit1,User2401@virginia.edu,Email Sent,,
2016-11-18T06:25:36.220-0500,Academic_Unit1,User1731@virginia.edu,Email Sent,,
2016-11-18T06:25:36.204-0500,Academic_Unit1,User3148@virginia.edu,Email Sent,,
2016-11-18T06:25:36.192-0500,Academic_Unit1,User7587@virginia.edu,Email Sent,,
2016-11-18T06:25:36.179-0500,Academic_Unit1,User4947@virginia.edu,Email Sent,,
2016-11-18T06:25:36.147-0500,Academic_Unit1,User2934@virginia.edu,Email Sent,,
2016-11-18T06:25:36.133-0500,Academic_Unit1,User465@virginia.edu,Email Sent,,
2016-11-18T06:25:36.111-0500,Academic_Unit1,User8021@virginia.edu,Email Sent,,
2016-11-18T06:25:36.096-0500,Academic_Unit1,User5147@virginia.edu,Email Sent,,
2016-11-18T06:25:36.084-0500,Academic_Unit1,User3910@virginia.edu,Email Sent,,
2016-11-18T06:25:36.068-0500,Academic_Unit1,User1639@virginia.edu,Email Sent,,
2016-11-18T06:25:36.053-0500,Academic_Unit1,User194@virginia.edu,Email Sent,,
2016-11-18T06:25:36.023-0500,Academic_Unit1,User1100@virginia.edu,Email Sent,,
2016-11-18T06:25:36.007-0500,Academic_Unit1,User1561@virginia.edu,Email Sent,,
2016-11-18T06:25:35.993-0500,Academic_Unit1,User2412@virginia.edu,Email Sent,,
2016-11-18T06:25:35.979-0500,Academic_Unit1,User3896@virginia.edu,Email Sent,,
2016-11-18T06:25:35.966-0500,Academic_Unit1,User4958@virginia.edu,Email Sent,,
2016-11-18T06:25:35.952-0500,Academic_Unit1,User1252@virginia.edu,Email Sent,,
2016-11-18T06:25:35.914-0500,Academic_Unit1,User3789@virginia.edu,Email Sent,,
2016-11-18T06:25:35.897-0500,Academic_Unit1,User640@virginia.edu,Email Sent,,
2016-11-18T06:25:35.881-0500,Academic_Unit1,User397@virginia.edu,Email Sent,,
2016-11-18T06:25:35.868-0500,Academic_Unit1,User1666@virginia.edu,Email Sent,,
2016-11-18T06:25:35.853-0500,Academic_Unit1,User7983@virginia.edu,Email Sent,,
2016-11-18T06:25:35.839-0500,Academic_Unit1,User209@virginia.edu,Email Sent,,
2016-11-18T06:25:35.824-0500,Academic_Unit1,User1798@virginia.edu,Email Sent,,
2016-11-18T06:25:35.791-0500,Academic_Unit1,User6528@virginia.edu,Email Sent,,
2016-11-18T06:25:35.777-0500,Academic_Unit1,User3180@virginia.edu,Email Sent,,
2016-11-18T06:25:35.764-0500,Academic_Unit1,User8067@virginia.edu,Email Sent,,
2016-11-18T06:25:35.744-0500,Academic_Unit1,User5105@virginia.edu,Email Sent,,
2016-11-18T06:25:35.727-0500,Academic_Unit1,User8462@virginia.edu,Email Sent,,
2016-11-18T06:25:35.691-0500,Academic_Unit1,User1096@virginia.edu,Email Sent,,
2016-11-18T06:25:35.672-0500,Academic_Unit1,User410@virginia.edu,Email Sent,,
2016-11-18T06:25:35.658-0500,Academic_Unit1,User2447@virginia.edu,Email Sent,,
2016-11-18T06:25:35.640-0500,Academic_Unit1,User3060@virginia.edu,Email Sent,,
2016-11-18T06:25:35.625-0500,Academic_Unit1,User123@virginia.edu,Email Sent,,
2016-11-18T06:25:35.609-0500,Academic_Unit1,User6314@virginia.edu,Email Sent,,
2016-11-18T06:25:35.576-0500,Academic_Unit1,User6205@virginia.edu,Email Sent,,
2016-11-18T06:25:35.560-0500,Academic_Unit1,User8640@virginia.edu,Email Sent,,
2016-11-18T06:25:35.546-0500,Academic_Unit1,User7882@virginia.edu,Email Sent,,
2016-11-18T06:25:35.524-0500,Academic_Unit1,User3316@virginia.edu,Email Sent,,
2016-11-18T06:25:35.510-0500,Academic_Unit1,User8208@virginia.edu,Email Sent,,
2016-11-18T06:25:35.494-0500,Academic_Unit1,User980@virginia.edu,Email Sent,,
2016-11-18T06:25:35.457-0500,Academic_Unit1,User477@virginia.edu,Email Sent,,
2016-11-18T06:25:35.441-0500,Academic_Unit1,User8433@virginia.edu,Email Sent,,
2016-11-18T06:25:35.428-0500,Academic_Unit1,User527@virginia.edu,Email Sent,,
2016-11-18T06:25:35.416-0500,Academic_Unit1,User5673@virginia.edu,Email Sent,,
2016-11-18T06:25:35.401-0500,Academic_Unit1,User8329@virginia.edu,Email Sent,,
2016-11-18T06:25:35.388-0500,Academic_Unit1,User8911@virginia.edu,Email Sent,,
2016-11-18T06:25:35.343-0500,Academic_Unit1,User1556@virginia.edu,Email Sent,,
2016-11-18T06:25:35.329-0500,Academic_Unit1,User821@virginia.edu,Email Sent,,
2016-11-18T06:25:35.308-0500,Academic_Unit1,User8463@virginia.edu,Email Sent,,
2016-11-18T06:25:35.296-0500,Academic_Unit1,User4681@virginia.edu,Email Sent,,
2016-11-18T06:25:35.279-0500,Academic_Unit1,User5618@virginia.edu,Email Sent,,
2016-11-18T06:25:35.235-0500,Academic_Unit1,User1271@virginia.edu,Email Sent,,
2016-11-18T06:25:35.219-0500,Academic_Unit1,User1366@virginia.edu,Email Sent,,
2016-11-18T06:25:35.206-0500,Academic_Unit1,User5181@virginia.edu,Email Sent,,
2016-11-18T06:25:35.190-0500,Academic_Unit1,User3007@virginia.edu,Email Sent,,
2016-11-18T06:25:35.173-0500,Academic_Unit1,User8027@virginia.edu,Email Sent,,
2016-11-18T06:25:35.158-0500,Academic_Unit1,User1810@virginia.edu,Email Sent,,
2016-11-18T06:25:35.119-0500,Academic_Unit1,User5880@virginia.edu,Email Sent,,
2016-11-18T06:25:35.096-0500,Academic_Unit1,User3849@virginia.edu,Email Sent,,
2016-11-18T06:25:35.083-0500,Academic_Unit1,User6002@virginia.edu,Email Sent,,
2016-11-18T06:25:35.056-0500,Academic_Unit1,User8455@virginia.edu,Email Sent,,
2016-11-18T06:25:34.956-0500,Academic_Unit1,User3707@virginia.edu,Email Sent,,
2016-11-18T06:25:34.836-0500,Academic_Unit1,User48@virginia.edu,Email Sent,,
2016-11-18T06:25:34.820-0500,Academic_Unit1,User1646@virginia.edu,Email Sent,,
2016-11-18T06:25:34.777-0500,Academic_Unit1,User7869@virginia.edu,Email Sent,,
2016-11-18T06:25:34.763-0500,Academic_Unit1,User269@virginia.edu,Email Sent,,
2016-11-18T06:25:34.749-0500,Academic_Unit1,User2199@virginia.edu,Email Sent,,
2016-11-18T06:25:34.733-0500,Academic_Unit1,User4628@virginia.edu,Email Sent,,
2016-11-18T06:25:34.714-0500,Academic_Unit1,User7572@virginia.edu,Email Sent,,
2016-11-18T06:25:34.684-0500,Academic_Unit1,User3790@virginia.edu,Email Sent,,
2016-11-18T06:25:34.648-0500,Academic_Unit1,User6408@virginia.edu,Email Sent,,
2016-11-18T06:25:34.628-0500,Academic_Unit1,User8866@virginia.edu,Email Sent,,
2016-11-18T06:25:34.611-0500,Academic_Unit1,User2105@virginia.edu,Email Sent,,
2016-11-18T06:25:34.597-0500,Academic_Unit1,User2493@virginia.edu,Email Sent,,
2016-11-18T06:25:34.567-0500,Academic_Unit1,User5641@virginia.edu,Email Sent,,
2016-11-18T06:25:34.539-0500,Academic_Unit1,User4669@virginia.edu,Email Sent,,
2016-11-18T06:25:34.524-0500,Academic_Unit1,User116@virginia.edu,Email Sent,,
2016-11-18T06:25:34.508-0500,Academic_Unit1,User1180@virginia.edu,Email Sent,,
2016-11-18T06:25:34.495-0500,Academic_Unit1,User5545@virginia.edu,Email Sent,,
2016-11-18T06:25:34.482-0500,Academic_Unit1,User6601@virginia.edu,Email Sent,,
2016-11-18T06:25:34.427-0500,Academic_Unit1,User7474@virginia.edu,Email Sent,,
2016-11-18T06:25:34.412-0500,Academic_Unit1,User1823@virginia.edu,Email Sent,,
2016-11-18T06:25:34.390-0500,Academic_Unit1,User3972@virginia.edu,Email Sent,,
2016-11-18T06:25:34.375-0500,Academic_Unit1,User6356@virginia.edu,Email Sent,,
2016-11-18T06:25:34.348-0500,Academic_Unit1,User4747@virginia.edu,Email Sent,,
2016-11-18T06:25:34.319-0500,Academic_Unit1,User1073@virginia.edu,Email Sent,,
2016-11-18T06:25:34.303-0500,Academic_Unit1,User5949@virginia.edu,Email Sent,,
2016-11-18T06:25:34.284-0500,Academic_Unit1,User2157@virginia.edu,Email Sent,,
2016-11-18T06:25:34.271-0500,Academic_Unit1,User3557@virginia.edu,Email Sent,,
2016-11-18T06:25:34.240-0500,Academic_Unit1,User928@virginia.edu,Email Sent,,
2016-11-18T06:25:34.226-0500,Academic_Unit1,User5832@virginia.edu,Email Sent,,
2016-11-18T06:25:34.191-0500,Academic_Unit1,User8356@virginia.edu,Email Sent,,
2016-11-18T06:25:34.177-0500,Academic_Unit1,User2459@virginia.edu,Email Sent,,
2016-11-18T06:25:34.157-0500,Academic_Unit1,User932@virginia.edu,Email Sent,,
2016-11-18T06:25:34.142-0500,Academic_Unit1,User1941@virginia.edu,Email Sent,,
2016-11-18T06:25:34.113-0500,Academic_Unit1,User187@virginia.edu,Email Sent,,
2016-11-18T06:25:34.081-0500,Academic_Unit1,User1528@virginia.edu,Email Sent,,
2016-11-18T06:25:34.067-0500,Academic_Unit1,User7384@virginia.edu,Email Sent,,
2016-11-18T06:25:34.054-0500,Academic_Unit1,User7575@virginia.edu,Email Sent,,
2016-11-18T06:25:34.039-0500,Academic_Unit1,User1757@virginia.edu,Email Sent,,
2016-11-18T06:25:34.012-0500,Academic_Unit1,User7200@virginia.edu,Email Sent,,
2016-11-18T06:25:33.993-0500,Academic_Unit1,User7345@virginia.edu,Email Sent,,
2016-11-18T06:25:33.963-0500,Academic_Unit1,User6491@virginia.edu,Email Sent,,
2016-11-18T06:25:33.950-0500,Academic_Unit1,User7252@virginia.edu,Email Sent,,
2016-11-18T06:25:33.927-0500,Academic_Unit1,User1970@virginia.edu,Email Sent,,
2016-11-18T06:25:33.900-0500,Academic_Unit1,User5491@virginia.edu,Email Sent,,
2016-11-18T06:25:33.884-0500,Academic_Unit1,User2706@virginia.edu,Email Sent,,
2016-11-18T06:25:33.855-0500,Academic_Unit1,User3624@virginia.edu,Email Sent,,
2016-11-18T06:25:33.839-0500,Academic_Unit1,User1772@virginia.edu,Email Sent,,
2016-11-18T06:25:33.824-0500,Academic_Unit1,User51@virginia.edu,Email Sent,,
2016-11-18T06:25:33.812-0500,Academic_Unit1,User1932@virginia.edu,Email Sent,,
2016-11-18T06:25:33.781-0500,Academic_Unit1,User2506@virginia.edu,Email Sent,,
2016-11-18T06:25:33.748-0500,Academic_Unit1,User8202@virginia.edu,Email Sent,,
2016-11-18T06:25:33.735-0500,Academic_Unit1,User3840@virginia.edu,Email Sent,,
2016-11-18T06:25:33.716-0500,Academic_Unit1,User3205@virginia.edu,Email Sent,,
2016-11-18T06:25:33.700-0500,Academic_Unit1,User608@virginia.edu,Email Sent,,
2016-11-18T06:25:33.672-0500,Academic_Unit1,User996@virginia.edu,Email Sent,,
2016-11-18T06:25:33.656-0500,Academic_Unit1,User843@virginia.edu,Email Sent,,
2016-11-18T06:25:33.627-0500,Academic_Unit1,User6681@virginia.edu,Email Sent,,
2016-11-18T06:25:33.611-0500,Academic_Unit1,User8586@virginia.edu,Email Sent,,
2016-11-18T06:25:33.596-0500,Academic_Unit1,User7213@virginia.edu,Email Sent,,
2016-11-18T06:25:33.565-0500,Academic_Unit1,User972@virginia.edu,Email Sent,,
2016-11-18T06:25:33.546-0500,Academic_Unit1,User4440@virginia.edu,Email Sent,,
2016-11-18T06:25:33.516-0500,Academic_Unit1,User4953@virginia.edu,Email Sent,,
2016-11-18T06:25:33.500-0500,Academic_Unit1,User7896@virginia.edu,Email Sent,,
2016-11-18T06:25:33.475-0500,Academic_Unit1,User5427@virginia.edu,Email Sent,,
2016-11-18T06:25:33.445-0500,Academic_Unit1,User8119@virginia.edu,Email Sent,,
2016-11-18T06:25:33.429-0500,Academic_Unit1,User1468@virginia.edu,Email Sent,,
2016-11-18T06:25:33.403-0500,Academic_Unit1,User8345@virginia.edu,Email Sent,,
2016-11-18T06:25:33.387-0500,Academic_Unit1,User1610@virginia.edu,Email Sent,,
2016-11-18T06:25:33.371-0500,Academic_Unit1,User8871@virginia.edu,Email Sent,,
2016-11-18T06:25:33.342-0500,Academic_Unit1,User1650@virginia.edu,Email Sent,,
2016-11-18T06:25:33.327-0500,Academic_Unit1,User8498@virginia.edu,Email Sent,,
2016-11-18T06:25:33.311-0500,Academic_Unit1,User7713@virginia.edu,Email Sent,,
2016-11-18T06:25:33.280-0500,Academic_Unit1,User5615@virginia.edu,Email Sent,,
2016-11-18T06:25:33.261-0500,Academic_Unit1,User399@virginia.edu,Email Sent,,
2016-11-18T06:25:33.224-0500,Academic_Unit1,User1338@virginia.edu,Email Sent,,
2016-11-18T06:25:33.211-0500,Academic_Unit1,User3619@virginia.edu,Email Sent,,
2016-11-18T06:25:33.195-0500,Academic_Unit1,User2796@virginia.edu,Email Sent,,
2016-11-18T06:25:33.164-0500,Academic_Unit1,User6648@virginia.edu,Email Sent,,
2016-11-18T06:25:33.151-0500,Academic_Unit1,User325@virginia.edu,Email Sent,,
2016-11-18T06:25:33.137-0500,Academic_Unit1,User6846@virginia.edu,Email Sent,,
2016-11-18T06:25:33.110-0500,Academic_Unit1,User7711@virginia.edu,Email Sent,,
2016-11-18T06:25:33.093-0500,Academic_Unit1,User4309@virginia.edu,Email Sent,,
2016-11-18T06:25:33.062-0500,Academic_Unit1,User3208@virginia.edu,Email Sent,,
2016-11-18T06:25:33.047-0500,Academic_Unit1,User2904@virginia.edu,Email Sent,,
2016-11-18T06:25:33.035-0500,Academic_Unit1,User658@virginia.edu,Email Sent,,
2016-11-18T06:25:33.002-0500,Academic_Unit1,User3353@virginia.edu,Email Sent,,
2016-11-18T06:25:32.988-0500,Academic_Unit1,User601@virginia.edu,Email Sent,,
2016-11-18T06:25:32.975-0500,Academic_Unit1,User3@virginia.edu,Email Sent,,
2016-11-18T06:25:32.943-0500,Academic_Unit1,User5403@virginia.edu,Email Sent,,
2016-11-18T06:25:32.928-0500,Academic_Unit1,User6003@virginia.edu,Email Sent,,
